case_name,ssim_3d,psnr_3d
BDMAP_O0000259,88.15922737121582,27.28418579793069
BDMAP_O0000058,91.35858416557312,29.40718716463848
BDMAP_O0000059,90.01211524009705,28.03616118504467
BDMAP_O0000029,92.04527735710144,28.466120911967327
BDMAP_O0000258,91.44529700279236,29.455467545139243
BDMAP_O0000016,89.52743411064148,27.2983356871617
BDMAP_O0000049,88.23167681694031,28.124478885084745
BDMAP_O0000003,89.61580395698547,26.476500806416368
BDMAP_O0000096,92.24004745483398,29.40336791364984
BDMAP_O0000023,90.02988934516907,29.15453944658866
BDMAP_O0000019,88.78114223480225,27.492810453548632
BDMAP_O0000046,87.74808049201965,26.560983175879084
BDMAP_O0000038,88.52192759513855,28.398700920648842
BDMAP_O0000048,86.27810478210449,27.448116398681428
BDMAP_O0000021,89.41521048545837,29.123538248352276
BDMAP_O0000014,88.04051876068115,29.791623092162155
BDMAP_O0000018,85.74243187904358,29.432398899389902
BDMAP_O0000004,87.1712863445282,27.756427276064972
BDMAP_O0000012,88.88387084007263,28.442797748501427
BDMAP_O0000043,88.40446472167969,27.140785073444196
BDMAP_O0000050,87.43628859519958,28.105806808641887
BDMAP_O0000033,85.62004566192627,27.361520652393793
BDMAP_O0000022,89.3858015537262,28.347854519056924
BDMAP_O0000039,90.24900794029236,27.952688471949312
BDMAP_O0000045,85.66305637359619,26.11039402356998
BDMAP_O0000044,84.96385216712952,24.98794258604134
BDMAP_O0000005,86.56612038612366,27.49301809758588
BDMAP_O0000037,90.24471640586853,28.8829756568882
BDMAP_O0000465,89.13969993591309,27.68828542147869
BDMAP_O0000047,68.06932091712952,18.820694288943464
BDMAP_O0000020,87.35577464103699,27.689439660499794
BDMAP_O0000460,88.901287317276,27.66655139762205
BDMAP_O0000008,90.79864621162415,27.873429082632835
BDMAP_O0000461,88.56092095375061,27.52194012314959
BDMAP_O0000001,87.12813258171082,27.36981793301757
BDMAP_O0000002,86.19849681854248,27.07908443172031
