case_name,ssim_3d,psnr_3d
BDMAP_O0000064,92.73492693901062,25.566111672803643
BDMAP_O0000258,91.59841537475586,26.328251728269706
BDMAP_O0000259,93.87370944023132,28.670585149409685
BDMAP_O0000030,95.70520520210266,29.97335990533383
BDMAP_O0000021,96.68676257133484,32.31734426587469
BDMAP_O0000016,88.50199580192566,24.530113534897325
BDMAP_O0000003,94.60765719413757,29.771457374890446
BDMAP_O0000019,95.75265049934387,30.880016788067618
BDMAP_O0000018,93.77794861793518,29.251749940111857
BDMAP_O0000012,94.81990933418274,29.747212101926827
BDMAP_O0000046,91.7654275894165,26.31700222365504
BDMAP_O0000017,88.65971565246582,24.58519422077737
BDMAP_O0000038,95.4810082912445,31.332422539734658
BDMAP_O0000032,87.03651428222656,23.311789582335713
BDMAP_O0000011,92.38073825836182,28.07145367412391
BDMAP_O0000014,93.48527789115906,29.68378611587426
BDMAP_O0000010,82.04185366630554,21.915046587970043
BDMAP_O0000022,94.44680213928223,28.974160715935888
BDMAP_O0000096,89.71030116081238,24.731095725735464
BDMAP_O0000028,94.35654282569885,30.41290367574367
BDMAP_O0000065,89.08321261405945,24.50912252391091
BDMAP_O0000009,91.57277941703796,27.015119906787362
BDMAP_O0000034,88.64176869392395,24.51097749102946
BDMAP_O0000036,95.33324837684631,28.765169547445794
BDMAP_O0000048,95.5332100391388,31.521177508878665
BDMAP_O0000058,92.30868220329285,29.484627102436278
BDMAP_O0000055,94.10411715507507,29.103538960194545
BDMAP_O0000050,94.89039778709412,29.989534413858085
BDMAP_O0000059,92.37167239189148,27.21659846682676
BDMAP_O0000041,93.39089393615723,28.801154596481222
BDMAP_O0000006,93.70645880699158,28.875099404595076
BDMAP_O0000049,94.77387070655823,29.24579964294393
BDMAP_O0000031,93.6235249042511,28.25884634532709
BDMAP_O0000029,83.2863986492157,22.337686871879775
BDMAP_O0000004,92.22181439399719,27.501032729191493
BDMAP_O0000457,93.5215711593628,28.206159887976877
BDMAP_O0000037,93.41861605644226,29.746643504921316
BDMAP_O0000023,86.4737331867218,24.2022796193679
BDMAP_O0000465,93.63955855369568,29.067057010325932
BDMAP_O0000464,93.18118691444397,28.602341410128194
BDMAP_O0000460,93.35810542106628,28.924362984926837
BDMAP_O0000035,91.87968373298645,26.486139588169447
BDMAP_O0000043,93.63710284233093,29.242214707313046
BDMAP_O0000033,89.64983820915222,25.76634918906944
BDMAP_O0000045,89.74253535270691,27.70889625479381
BDMAP_O0000007,94.1436231136322,30.038613822372223
BDMAP_O0000039,92.31851100921631,27.878149578960596
BDMAP_O0000047,86.22766137123108,18.427354985840346
BDMAP_O0000164,92.86769032478333,28.298022298669476
BDMAP_O0000054,93.4185802936554,29.115081893925463
BDMAP_O0000020,92.41290092468262,29.651661088841536
BDMAP_O0000005,92.64481663703918,28.17117558850342
BDMAP_O0000458,93.4953510761261,28.299316284707984
BDMAP_O0000461,92.70758628845215,28.45368873811548
BDMAP_O0000044,92.41988062858582,27.498070269741646
BDMAP_O0000001,93.23942065238953,28.07843844892949
BDMAP_O0000463,93.42374801635742,30.203120706380755
BDMAP_O0000008,94.43994164466858,29.499536715316324
BDMAP_O0000165,93.00696849822998,28.565266342383367
BDMAP_O0000002,93.46985220909119,28.770379186267448
BDMAP_O0000462,91.95510745048523,28.118733582092435
